
DATE,PE
2021-01-28,28.98874856486797
2021-01-29,28.42893226176808
2021-02-01,26.22010699645661
2021-02-02,26.584520252900717
2021-02-03,26.611338845272005
2021-02-04,26.900159799902728
2021-02-05,27.005002431737648
2021-02-08,27.204821788369348
2021-02-09,27.17452928506913
2021-02-10,27.16514972556104
2021-02-11,27.210310567637045
2021-02-12,27.33849788091433
2021-02-15,27.33849788091433
2021-02-16,27.322934759952755
2021-02-17,27.314180504411866
2021-02-18,27.19356631695963
2021-02-19,27.14312513027166
2021-02-22,26.933231431946083
2021-02-23,26.9670673243938
2021-02-24,27.273188355450564
2021-02-25,26.605572153129994
2021-02-26,26.479191273535747
2021-03-01,24.88405612244898
2021-03-02,24.68297193877551
2021-03-03,24.360459183673463
2021-03-04,24.033609693877548
2021-03-05,24.502168367346936
2021-03-08,24.37085459183673
2021-03-09,24.71581632653061
2021-03-10,24.86485969387755
2021-03-11,25.12334183673469
2021-03-12,25.14885204081633
2021-03-15,25.312117346938773
2021-03-16,25.27238520408163
2021-03-17,25.345153061224487
2021-03-18,24.971045918367345
2021-03-19,24.955994897959183
2021-03-22,25.131313775510204
2021-03-23,24.939540816326527
2021-03-24,24.8031887755102
2021-03-25,24.93316326530612
2021-03-26,25.347831632653055
2021-03-29,25.32582908163265
2021-03-30,25.245854591836736
2021-03-31,25.337308673469384
2021-04-01,23.94490111984751
2021-04-02,23.94490111984751
2021-04-05,24.29062425542054
2021-04-06,24.26697641172266
2021-04-07,24.302775792232545
2021-04-08,24.405349058851563
2021-04-09,24.593757445794616
2021-04-12,24.58893257088397
2021-04-13,24.66994281629736
2021-04-14,24.56909697402907
2021-04-15,24.84167262330236
2021-04-16,24.931319990469387
2021-04-19,24.79902311174649
2021-04-20,24.63033118894448
2021-04-21,24.85954253037884
2021-04-22,24.630569454372168
2021-04-23,24.89974982130093
2021-04-26,24.944126757207528
2021-04-27,24.938765785084588
2021-04-28,24.917679294734334
2021-04-29,25.086192518465573
2021-04-30,24.90570645699309
2021-05-03,23.447570046417983
2021-05-04,23.2909792517197
2021-05-05,23.307365359879203
2021-05-06,23.497679100721435
2021-05-07,23.67093562999833
2021-05-10,23.423913651361783
2021-05-11,23.22073709524076
2021-05-12,22.722666517532577
2021-05-13,22.99927297131033
2021-05-14,23.342374587551035
2021-05-17,23.28331748783625
2021-05-18,23.08500643140764
2021-05-19,23.01705721156535
2021-05-20,23.25999664448297
2021-05-21,23.241765001957383
2021-05-24,23.472121246015323
2021-05-25,23.422235892847155
2021-05-26,23.46619316593032
2021-05-27,23.49354062971869
2021-05-28,23.511604496392817
2021-05-31,23.511604496392817
2021-06-01,22.19660873699224
2021-06-02,22.228725371084465
2021-06-03,22.14806402197454
2021-06-04,22.34372193756273
2021-06-07,22.32592044794253
2021-06-08,22.329829380381387
2021-06-09,22.289102530241404
2021-06-10,22.392794886693785
2021-06-11,22.43642702445724
2021-06-14,22.47715387459722
2021-06-15,22.43193703449369
2021-06-16,22.3110242459458
2021-06-17,22.301304738259997
2021-06-18,22.00861021604775
2021-06-21,22.316781997781412
2021-06-22,22.431144683323648
2021-06-23,22.40684591410913
2021-06-24,22.537055623052137
2021-06-25,22.612117690560456
2021-06-28,22.664465691194334
2021-06-29,22.67075167714331
2021-06-30,22.700861021604776
2021-07-01,22.15694722264964
2021-07-02,22.323126634866902
2021-07-05,22.323126634866902
